date,close
2019-05-24,0.02613
2019-05-23,0.026000000000000002
2019-05-22,0.026150000000000003
2019-05-21,0.025929999999999998
2019-05-20,0.025929999999999998
2019-05-17,0.0262
2019-05-16,0.02628
2019-05-15,0.0262
2019-05-14,0.02617
2019-05-13,0.02612
2019-05-10,0.02628
2019-05-09,0.0262
2019-05-08,0.026069999999999996
2019-05-07,0.0263
2019-05-06,0.02635
2019-04-30,0.02685
2019-04-29,0.026639999999999997
2019-04-28,0.026600000000000002
2019-04-26,0.0269
2019-04-25,0.02693
2019-04-24,0.0269
2019-04-23,0.02705
2019-04-22,0.02694
2019-04-19,0.026830000000000003
2019-04-18,0.027000000000000003
2019-04-17,0.0254
2019-04-16,0.02505
2019-04-15,0.024900000000000002
2019-04-12,0.02437
2019-04-11,0.024169999999999997
2019-04-10,0.024169999999999997
2019-04-09,0.0239
2019-04-08,0.02443
2019-04-04,0.02415
2019-04-03,0.02437
2019-04-02,0.0239
2019-04-01,0.023930000000000003
2019-03-29,0.02399
2019-03-28,0.023969999999999998
2019-03-27,0.024290000000000003
2019-03-26,0.02419
2019-03-25,0.02419
2019-03-22,0.02415
2019-03-21,0.02422
2019-03-20,0.02427
2019-03-19,0.02427
2019-03-18,0.0242
2019-03-15,0.02407
2019-03-14,0.024330000000000004
2019-03-13,0.02426
2019-03-12,0.02415
2019-03-11,0.024300000000000002
2019-03-08,0.024399999999999998
2019-03-07,0.02415
2019-03-06,0.024569999999999998
2019-03-05,0.02461
2019-03-04,0.02427
2019-03-01,0.024330000000000004
2019-02-28,0.024090000000000004
2019-02-27,0.02418
2019-02-26,0.02367
2019-02-25,0.0236
2019-02-22,0.023330000000000004
2019-02-21,0.02327
2019-02-20,0.023080000000000003
2019-02-19,0.023119999999999998
2019-02-18,0.022930000000000002
2019-02-15,0.02335
2019-02-14,0.0232
2019-02-13,0.02344
2019-02-12,0.02351
2019-02-11,0.0235
2019-02-02,0.023849999999999996
2019-02-01,0.023799999999999998
2019-01-31,0.02415
2019-01-30,0.024130000000000002
2019-01-29,0.02428
2019-01-28,0.0242
2019-01-25,0.024319999999999998
2019-01-24,0.02448
2019-01-23,0.024399999999999998
2019-01-22,0.024550000000000002
2019-01-21,0.0246
2019-01-18,0.02427
2019-01-17,0.024399999999999998
2019-01-16,0.024530000000000003
2019-01-15,0.024540000000000003
2019-01-14,0.024470000000000002
2019-01-11,0.022680000000000002
2019-01-10,0.022789999999999998
2019-01-09,0.02273
2019-01-08,0.02314
2019-01-07,0.02377
2019-01-04,0.0241
2019-01-03,0.024090000000000004
2019-01-02,0.0248
2018-12-28,0.025750000000000002
2018-12-27,0.0263
2018-12-26,0.02667
2018-12-25,0.026510000000000002
2018-12-24,0.026510000000000002
2018-12-21,0.02842
2018-12-20,0.028210000000000002
2018-12-19,0.026269999999999998
2018-12-18,0.026189999999999998
2018-12-17,0.02634
2018-12-14,0.026180000000000002
2018-12-13,0.026180000000000002
2018-12-12,0.02636
2018-12-11,0.026460000000000004
2018-12-10,0.026160000000000003
2018-12-07,0.02614
2018-12-06,0.026160000000000003
2018-12-05,0.026389999999999997
2018-12-04,0.02663
2018-12-03,0.0265
2018-11-30,0.02645
2018-11-29,0.026460000000000004
2018-11-28,0.026600000000000002
2018-11-27,0.026860000000000005
2018-11-26,0.026860000000000005
2018-11-23,0.02667
2018-11-22,0.02694
2018-11-21,0.027000000000000003
2018-11-20,0.02725
2018-11-19,0.027060000000000004
2018-11-16,0.025249999999999998
2018-11-15,0.025380000000000003
2018-11-14,0.02597
2018-11-13,0.02617
2018-11-12,0.02663
2018-11-09,0.02688
2018-11-08,0.02718
2018-11-07,0.02756
2018-11-06,0.0278
2018-11-05,0.02798
2018-11-04,0.0279
2018-11-03,0.0279
2018-11-02,0.028130000000000002
2018-11-01,0.028169999999999997
2018-10-31,0.028369999999999996
2018-10-30,0.028489999999999998
2018-10-29,0.028569999999999998
2018-10-26,0.028569999999999998
2018-10-25,0.0288
2018-10-24,0.0288
2018-10-23,0.02911
2018-10-22,0.02903
2018-10-19,0.02883
2018-10-18,0.028900000000000002
2018-10-17,0.02872
2018-10-16,0.02864
2018-10-15,0.02875
2018-10-12,0.0288
2018-10-11,0.02912
2018-10-10,0.02915
2018-10-09,0.029419999999999998
2018-10-08,0.029449999999999997
2018-09-30,0.0298
2018-09-29,0.029830000000000002
2018-09-28,0.029910000000000003
2018-09-27,0.02992
2018-09-26,0.02997
2018-09-25,0.02997
2018-09-21,0.030019999999999998
2018-09-20,0.029789999999999997
2018-09-19,0.029330000000000002
2018-09-18,0.028989999999999995
2018-09-17,0.028900000000000002
2018-09-14,0.028450000000000003
2018-09-13,0.0286
2018-09-12,0.028539999999999996
2018-09-11,0.028539999999999996
2018-09-10,0.028489999999999998
2018-09-07,0.028289999999999996
2018-09-06,0.028239999999999998
2018-09-05,0.028169999999999997
2018-09-04,0.028369999999999996
2018-09-03,0.028339999999999997
2018-08-31,0.028360000000000003
2018-08-30,0.02812
2018-08-29,0.028169999999999997
2018-08-28,0.0285
2018-08-27,0.02827
2018-08-24,0.02835
2018-08-23,0.02889
2018-08-22,0.029139999999999996
2018-08-21,0.029189999999999997
2018-08-20,0.02897
2018-08-17,0.02863
2018-08-16,0.0285
2018-08-15,0.028380000000000002
2018-08-14,0.028399999999999998
2018-08-13,0.027960000000000002
2018-08-10,0.0278
2018-08-09,0.026839999999999996
2018-08-08,0.02638
2018-08-07,0.02675
2018-08-06,0.027069999999999997
2018-08-03,0.02798
2018-08-02,0.0281
2018-08-01,0.028530000000000003
2018-07-31,0.02893
2018-07-30,0.02915
2018-07-27,0.03013
2018-07-26,0.03023
2018-07-25,0.030600000000000002
2018-07-24,0.030830000000000003
2018-07-23,0.030780000000000002
2018-07-20,0.0308
2018-07-19,0.030750000000000003
2018-07-18,0.030780000000000002
2018-07-17,0.030589999999999996
2018-07-16,0.03073
2018-07-13,0.0308
2018-07-12,0.03094
2018-07-11,0.031030000000000002
2018-07-10,0.030830000000000003
2018-07-09,0.0305
2018-07-06,0.03063
2018-07-05,0.030869999999999998
2018-07-04,0.031139999999999998
2018-07-03,0.03154
2018-07-02,0.03168
2018-06-29,0.0321
2018-06-28,0.032850000000000004
2018-06-27,0.032780000000000004
2018-06-26,0.032850000000000004
2018-06-25,0.03297
2018-06-22,0.032869999999999996
2018-06-21,0.032869999999999996
2018-06-20,0.03258
2018-06-19,0.032400000000000005
2018-06-15,0.03243
2018-06-14,0.032400000000000005
2018-06-13,0.032569999999999995
2018-06-12,0.03238
2018-06-11,0.03229
2018-06-08,0.03242
2018-06-07,0.03228
2018-06-06,0.03207
2018-06-05,0.03195
2018-06-04,0.0319
2018-06-01,0.0318
2018-05-31,0.03185
2018-05-30,0.03177
2018-05-29,0.03173
2018-05-28,0.0316
2018-05-27,0.0316
2018-05-26,0.031549999999999995
2018-05-25,0.031549999999999995
2018-05-24,0.0308
2018-05-23,0.03057
2018-05-22,0.03048
2018-05-21,0.03056
2018-05-20,0.030350000000000002
2018-05-18,0.030350000000000002
2018-05-17,0.030449999999999998
2018-05-16,0.02984
2018-05-15,0.02951
2018-05-14,0.029219999999999996
2018-05-11,0.02907
2018-05-10,0.02907
2018-05-09,0.02907
2018-05-08,0.029130000000000003
2018-05-07,0.029130000000000003
2018-05-04,0.02947
2018-05-03,0.029989999999999996
2018-05-02,0.03003
2018-04-28,0.030069999999999996
2018-04-27,0.030350000000000002
2018-04-26,0.030069999999999996
2018-04-25,0.0301
2018-04-24,0.03003
2018-04-23,0.02987
2018-04-20,0.02995
2018-04-19,0.02957
2018-04-18,0.030899999999999997
2018-04-17,0.031869999999999996
2018-04-16,0.03218
2018-04-13,0.03248
2018-04-12,0.03243
2018-04-11,0.03265
2018-04-10,0.0326
2018-04-09,0.03297
2018-04-08,0.033
2018-04-07,0.0331
2018-04-06,0.0331
2018-04-04,0.03295
2018-04-03,0.03298
2018-04-02,0.03325
2018-03-30,0.0335
2018-03-29,0.03343
2018-03-28,0.03338
2018-03-27,0.033319999999999995
2018-03-26,0.032769999999999994
2018-03-23,0.03275
2018-03-22,0.03263
2018-03-21,0.03313
2018-03-20,0.033
2018-03-19,0.03315
2018-03-16,0.03305
2018-03-15,0.03295
2018-03-14,0.033
2018-03-13,0.033
2018-03-12,0.032780000000000004
2018-03-09,0.0329
2018-03-08,0.03295
2018-03-07,0.03303
2018-03-06,0.03313
2018-03-05,0.03305
2018-03-02,0.032850000000000004
2018-03-01,0.03283
2018-02-28,0.03313
2018-02-27,0.03343
2018-02-26,0.0339
2018-02-24,0.034230000000000003
2018-02-23,0.03445
2018-02-22,0.03413
2018-02-18,0.0341
2018-02-14,0.0341
2018-02-13,0.0342
2018-02-12,0.03413
2018-02-11,0.03445
2018-02-09,0.03486
2018-02-08,0.03493
2018-02-07,0.035230000000000004
2018-02-06,0.0351
2018-02-05,0.03503
2018-02-01,0.0354
2018-01-31,0.03583
2018-01-30,0.035769999999999996
2018-01-29,0.035780000000000006
2018-01-26,0.03565
2018-01-25,0.035789999999999995
2018-01-24,0.03595
2018-01-23,0.03585
2018-01-22,0.0361
2018-01-19,0.03633
2018-01-18,0.03658
2018-01-17,0.0363
2018-01-16,0.0363
2018-01-15,0.0365
2018-01-13,0.03588
2018-01-12,0.03588
2018-01-11,0.03627
2018-01-10,0.03582
2018-01-09,0.03543
2018-01-08,0.035469999999999995
2018-01-05,0.03593
2018-01-04,0.03675
2018-01-03,0.03683
2018-01-02,0.03755
2017-12-29,0.03803
2017-12-28,0.038239999999999996
2017-12-27,0.038130000000000004
2017-12-26,0.03813999999999999
2017-12-25,0.03809
2017-12-22,0.03809
2017-12-21,0.03827
2017-12-20,0.03797
2017-12-19,0.03778
2017-12-18,0.0379
2017-12-16,0.03798
2017-12-15,0.03798
2017-12-14,0.03804
2017-12-13,0.03797
2017-12-12,0.0377
2017-12-11,0.03797
2017-12-08,0.03773
2017-12-07,0.03758
2017-12-06,0.03667
2017-12-05,0.03673
2017-12-04,0.03662
2017-12-01,0.03683
2017-11-30,0.037000000000000005
2017-11-29,0.0371
2017-11-28,0.03712
2017-11-27,0.036989999999999995
2017-11-24,0.03687
2017-11-23,0.0368
2017-11-22,0.03673
2017-11-21,0.0368
2017-11-20,0.03653
2017-11-17,0.036489999999999995
2017-11-16,0.03656
2017-11-15,0.03635
2017-11-14,0.0365
2017-11-13,0.0363
2017-11-11,0.0361
2017-11-10,0.0361
2017-11-09,0.036000000000000004
2017-11-08,0.0358
2017-11-07,0.0356
2017-11-06,0.03585
2017-11-03,0.03588
2017-11-02,0.0359
2017-11-01,0.03581
2017-10-31,0.03583
2017-10-30,0.03557
2017-10-29,0.0354
2017-10-27,0.0354
2017-10-26,0.035269999999999996
2017-10-25,0.03518
2017-10-24,0.035019999999999996
2017-10-23,0.03492
2017-10-22,0.03507
2017-10-20,0.03507
2017-10-19,0.03513
2017-10-18,0.03513
2017-10-17,0.0351
2017-10-16,0.03507
2017-10-13,0.03503
2017-10-12,0.035
2017-10-11,0.03513
2017-10-10,0.034960000000000005
2017-10-09,0.0348
2017-10-03,0.0346
2017-09-30,0.0346
2017-09-29,0.03466
2017-09-28,0.03447
2017-09-27,0.0346
2017-09-26,0.03455
2017-09-25,0.03469
2017-09-22,0.03455
2017-09-21,0.0347
2017-09-20,0.034730000000000004
2017-09-19,0.034789999999999995
2017-09-18,0.0349
2017-09-15,0.034769999999999995
2017-09-14,0.03503
2017-09-13,0.035
2017-09-12,0.03488
2017-09-11,0.034769999999999995
2017-09-08,0.034780000000000005
2017-09-07,0.03503
2017-09-06,0.0347
2017-09-05,0.03438
2017-09-04,0.0342
2017-09-02,0.03419
2017-09-01,0.03419
2017-08-31,0.03428
2017-08-30,0.03414
2017-08-29,0.033789999999999994
2017-08-28,0.03384
2017-08-25,0.0337
2017-08-24,0.03363
2017-08-23,0.033549999999999996
2017-08-22,0.03386
2017-08-21,0.03372
2017-08-18,0.03243
2017-08-17,0.03347
2017-08-16,0.03384
2017-08-15,0.033639999999999996
2017-08-14,0.03384
2017-08-11,0.03384
2017-08-10,0.03398
2017-08-09,0.03403
2017-08-08,0.034010000000000006
2017-08-07,0.03366
2017-08-06,0.03427
2017-08-04,0.03427
2017-08-03,0.03428
2017-08-02,0.03447
2017-08-01,0.03447
2017-07-31,0.03428
2017-07-28,0.03438
2017-07-27,0.03393
2017-07-26,0.03392
2017-07-25,0.03398999999999999
2017-07-24,0.034010000000000006
2017-07-21,0.034010000000000006
2017-07-20,0.03424
2017-07-19,0.03437
2017-07-18,0.03452
2017-07-17,0.0345
2017-07-16,0.03458
2017-07-14,0.03458
2017-07-13,0.03464
2017-07-12,0.034760000000000006
2017-07-11,0.0348
2017-07-10,0.03483
2017-07-07,0.03475
2017-07-06,0.03483
2017-07-05,0.03482
2017-07-04,0.03486
2017-07-03,0.03464
2017-07-02,0.034530000000000005
2017-07-01,0.034530000000000005
2017-06-30,0.034530000000000005
2017-06-29,0.03436
2017-06-28,0.03428
2017-06-27,0.03461
2017-06-26,0.034910000000000004
2017-06-25,0.03512
2017-06-23,0.03512
2017-06-22,0.03514
2017-06-21,0.03514
2017-06-20,0.0358
2017-06-19,0.036230000000000005
2017-06-16,0.03634
2017-06-15,0.03628
2017-06-14,0.03632
2017-06-13,0.0364
2017-06-12,0.03676
2017-06-09,0.03687
2017-06-08,0.03609
2017-06-07,0.03543
2017-06-06,0.03526
2017-06-05,0.0351
2017-06-02,0.03503
2017-06-01,0.03485
2017-05-31,0.03475
2017-05-27,0.03487
2017-05-26,0.034910000000000004
2017-05-25,0.035
2017-05-24,0.03503
2017-05-23,0.03497
2017-05-22,0.035039999999999995
2017-05-19,0.03426
2017-05-18,0.03407
2017-05-17,0.033760000000000005
2017-05-16,0.03383
2017-05-15,0.033769999999999994
2017-05-12,0.03337
2017-05-11,0.03333
2017-05-10,0.03312
2017-05-09,0.03293
2017-05-08,0.03325
2017-05-07,0.03327
2017-05-05,0.03327
2017-05-04,0.03295
2017-05-03,0.03205
2017-05-02,0.03168
2017-04-28,0.0316
2017-04-27,0.031319999999999994
2017-04-26,0.0313
2017-04-25,0.031400000000000004
2017-04-24,0.031319999999999994
2017-04-22,0.031439999999999996
2017-04-21,0.031439999999999996
2017-04-20,0.03127
2017-04-19,0.031180000000000003
2017-04-18,0.031
2017-04-17,0.030810000000000004
2017-04-14,0.0305
2017-04-13,0.03036
2017-04-12,0.030410000000000003
2017-04-11,0.03046
2017-04-10,0.03034
2017-04-07,0.030180000000000002
2017-04-06,0.0301
2017-04-05,0.029410000000000002
2017-04-03,0.02895
2017-04-01,0.02895
2017-03-31,0.028849999999999997
2017-03-30,0.02893
2017-03-29,0.028989999999999995
2017-03-28,0.02904
2017-03-27,0.02895
2017-03-26,0.02923
2017-03-24,0.02923
2017-03-23,0.0294
2017-03-22,0.029449999999999997
2017-03-21,0.029060000000000002
2017-03-20,0.02912
2017-03-18,0.02911
2017-03-17,0.02911
2017-03-16,0.028710000000000003
2017-03-15,0.02888
2017-03-14,0.02852
2017-03-13,0.02888
2017-03-10,0.028980000000000002
2017-03-09,0.028939999999999997
2017-03-08,0.028610000000000003
2017-03-07,0.028489999999999998
2017-03-06,0.02867
2017-03-03,0.028319999999999998
2017-03-02,0.027880000000000002
2017-03-01,0.02793
2017-02-28,0.02783
2017-02-27,0.0277
2017-02-24,0.027510000000000003
2017-02-23,0.0276
2017-02-22,0.02786
2017-02-21,0.028339999999999997
2017-02-20,0.02862
2017-02-17,0.02867
2017-02-16,0.028900000000000002
2017-02-15,0.029060000000000002
2017-02-14,0.0291
2017-02-13,0.029139999999999996
2017-02-10,0.02915
2017-02-09,0.02928
2017-02-08,0.029330000000000002
2017-02-07,0.02903
2017-02-06,0.02888
2017-02-04,0.028280000000000003
2017-02-03,0.02793
2017-01-27,0.0277
2017-01-26,0.0277
2017-01-25,0.02759
2017-01-24,0.02744
2017-01-23,0.027230000000000004
2017-01-22,0.027280000000000002
2017-01-20,0.027539999999999995
2017-01-19,0.02727
2017-01-18,0.027469999999999998
2017-01-17,0.02718
2017-01-16,0.02748
2017-01-13,0.02778
2017-01-12,0.027760000000000003
2017-01-11,0.02781
2017-01-10,0.02803
2017-01-09,0.028169999999999997
2017-01-06,0.028220000000000002
2017-01-05,0.028069999999999998
2017-01-04,0.02793
2017-01-03,0.027069999999999997
2016-12-30,0.027510000000000003
2016-12-29,0.0279
2016-12-28,0.0279
2016-12-27,0.028650000000000002
2016-12-26,0.0282
2016-12-23,0.02963
2016-12-22,0.029930000000000002
2016-12-21,0.03108
2016-12-20,0.03097
2016-12-19,0.030780000000000002
2016-12-16,0.029960000000000004
2016-12-15,0.02839
2016-12-14,0.028319999999999998
2016-12-13,0.02818
2016-12-12,0.028110000000000003
2016-12-09,0.02426
2016-12-08,0.024330000000000004
2016-12-07,0.02445
2016-12-06,0.024330000000000004
2016-12-05,0.023930000000000003
2016-12-02,0.02365
2016-12-01,0.02343
2016-11-30,0.023
2016-11-29,0.02261
2016-11-28,0.02251
2016-11-25,0.02234
2016-11-24,0.02221
2016-11-23,0.02213
2016-11-22,0.022099999999999998
2016-11-21,0.02246
2016-11-18,0.022119999999999997
2016-11-17,0.02193
2016-11-16,0.0219
2016-11-15,0.021640000000000003
2016-11-14,0.021709999999999997
2016-11-11,0.02169
2016-11-10,0.02167
2016-11-09,0.02174
2016-11-08,0.0218
2016-11-07,0.02174
2016-11-04,0.0218
2016-11-03,0.02173
2016-11-02,0.02173
2016-11-01,0.02181
2016-10-31,0.0219
2016-10-28,0.02188
2016-10-27,0.02185
2016-10-26,0.02175
2016-10-25,0.02166
2016-10-24,0.02162
2016-10-21,0.021630000000000003
2016-10-20,0.02165
2016-10-19,0.02162
2016-10-18,0.02165
2016-10-17,0.021630000000000003
2016-10-15,0.02168
2016-10-14,0.02168
2016-10-13,0.02192
2016-10-12,0.02193
2016-10-11,0.02188
2016-10-10,0.02198
2016-10-09,0.02188
2016-10-08,0.0218
2016-09-30,0.02185
2016-09-29,0.02194
2016-09-28,0.02204
2016-09-27,0.0219
2016-09-26,0.02188
2016-09-25,0.02191
2016-09-24,0.02191
2016-09-23,0.02191
2016-09-22,0.0219
2016-09-21,0.021949999999999997
2016-09-20,0.021840000000000002
2016-09-19,0.02182
2016-09-18,0.02192
2016-09-17,0.02277
2016-09-16,0.02277
2016-09-15,0.021719999999999996
2016-09-14,0.02176
2016-09-13,0.021949999999999997
2016-09-12,0.02177
2016-09-09,0.021560000000000003
2016-09-08,0.02153
2016-09-07,0.02153
2016-09-06,0.0215
2016-09-05,0.02153
2016-09-02,0.021230000000000002
2016-09-01,0.02153
2016-08-31,0.0215
2016-08-30,0.021330000000000002
2016-08-29,0.0213
2016-08-26,0.021269999999999997
2016-08-25,0.02137
2016-08-24,0.02125
2016-08-23,0.0212
2016-08-22,0.02125
2016-08-19,0.021230000000000002
2016-08-18,0.02137
2016-08-17,0.021330000000000002
2016-08-16,0.021330000000000002
2016-08-15,0.021349999999999997
2016-08-14,0.02173
2016-08-13,0.02173
2016-08-12,0.02173
2016-08-11,0.02177
2016-08-10,0.02173
2016-08-09,0.0219
2016-08-08,0.022000000000000002
2016-08-06,0.022099999999999998
2016-08-05,0.022099999999999998
2016-08-04,0.022230000000000003
2016-08-03,0.022330000000000003
2016-08-02,0.022400000000000003
2016-08-01,0.022430000000000002
2016-07-29,0.022400000000000003
2016-07-28,0.022430000000000002
2016-07-27,0.02275
2016-07-26,0.02259
2016-07-25,0.022629999999999997
2016-07-22,0.02242
2016-07-21,0.02244
2016-07-20,0.02273
2016-07-19,0.023
2016-07-18,0.0231
2016-07-15,0.02315
2016-07-14,0.02323
2016-07-13,0.02326
2016-07-12,0.023169999999999996
2016-07-11,0.023209999999999998
2016-07-10,0.0231
2016-07-08,0.02327
2016-07-07,0.023700000000000002
2016-07-06,0.023799999999999998
2016-07-05,0.023780000000000003
2016-07-04,0.02383
2016-07-03,0.023700000000000002
2016-07-01,0.0239
2016-06-30,0.0239
2016-06-29,0.02379
2016-06-28,0.02392
2016-06-27,0.02399
2016-06-24,0.024009999999999997
2016-06-23,0.02412
2016-06-22,0.02412
2016-06-21,0.024019999999999996
2016-06-20,0.023969999999999998
2016-06-17,0.02395
2016-06-16,0.02398
2016-06-15,0.02405
2016-06-14,0.02408
2016-06-13,0.024090000000000004
2016-06-12,0.02406
2016-06-11,0.02377
2016-06-08,0.02377
2016-06-07,0.02376
2016-06-06,0.02396
2016-06-03,0.02379
2016-06-02,0.023629999999999998
2016-06-01,0.023399999999999997
2016-05-31,0.02338
2016-05-30,0.02336
2016-05-27,0.023409999999999997
2016-05-26,0.02338
2016-05-25,0.02335
2016-05-24,0.02326
2016-05-23,0.023319999999999997
2016-05-20,0.022230000000000003
2016-05-19,0.022230000000000003
2016-05-18,0.0223
2016-05-17,0.02216
2016-05-16,0.022099999999999998
2016-05-13,0.022099999999999998
2016-05-12,0.022099999999999998
2016-05-11,0.02173
2016-05-10,0.02173
2016-05-09,0.02173
2016-05-06,0.0222
2016-05-05,0.02173
2016-05-04,0.02215
2016-05-03,0.02205
2016-04-29,0.02218
2016-04-28,0.02218
2016-04-27,0.0235
2016-04-26,0.0235
2016-04-25,0.02218
2016-04-22,0.02213
2016-04-21,0.022019999999999998
2016-04-20,0.02205
2016-04-19,0.02193
2016-04-18,0.02205
2016-04-15,0.0219
2016-04-14,0.021949999999999997
2016-04-13,0.02192
2016-04-12,0.0218
2016-04-11,0.0218
2016-04-08,0.0218
2016-04-07,0.0217
2016-04-06,0.02168
2016-04-05,0.0216
2016-04-04,0.02165
2016-04-01,0.02165
2016-03-31,0.021630000000000003
2016-03-30,0.02155
2016-03-29,0.02168
2016-03-28,0.0216
2016-03-25,0.02155
2016-03-24,0.02147
2016-03-23,0.02153
2016-03-22,0.02145
2016-03-21,0.02147
2016-03-18,0.02153
2016-03-17,0.021480000000000003
2016-03-16,0.0216
2016-03-15,0.02168
2016-03-14,0.02173
2016-03-11,0.02168
2016-03-10,0.02173
2016-03-09,0.022030000000000004
2016-03-08,0.022099999999999998
2016-03-07,0.02198
2016-03-04,0.02216
2016-03-03,0.022109999999999998
2016-03-02,0.02218
2016-03-01,0.02259
2016-02-29,0.022789999999999998
2016-02-26,0.02298
2016-02-25,0.023
2016-02-24,0.02278
2016-02-23,0.02303
2016-02-22,0.02281
2016-02-19,0.023
2016-02-18,0.02307
2016-02-17,0.02352
2016-02-16,0.023409999999999997
2016-02-15,0.02335
2016-02-14,0.0236
2016-02-06,0.023629999999999998
2016-02-05,0.02359
2016-02-04,0.023540000000000002
2016-02-03,0.02359
2016-02-02,0.023480000000000004
2016-02-01,0.023530000000000002
2016-01-29,0.023930000000000003
2016-01-28,0.023799999999999998
2016-01-27,0.02349
2016-01-26,0.0235
2016-01-25,0.02346
2016-01-22,0.023399999999999997
2016-01-21,0.023480000000000004
2016-01-20,0.02323
2016-01-19,0.023080000000000003
2016-01-18,0.023169999999999996
2016-01-15,0.02299
2016-01-14,0.02318
2016-01-13,0.02336
2016-01-12,0.023680000000000003
2016-01-11,0.02379
2016-01-10,0.023860000000000003
2016-01-08,0.023860000000000003
2016-01-07,0.023809999999999998
2016-01-06,0.02379
2016-01-05,0.023809999999999998
2016-01-04,0.02338
2015-12-31,0.02329
2015-12-30,0.02336
2015-12-29,0.02339
2015-12-28,0.02318
2015-12-25,0.0236
2015-12-24,0.023809999999999998
2015-12-23,0.02383
2015-12-22,0.023799999999999998
